DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
ZZ201500000051,ZZGE61FL,ZZ,2015,51,ZZ2015DHS,2072.379883,2624.682861,5100.654785,10337.85938,14000.82813,33.30765915,28.72166061,39.28886032,38.99542999,41.90832901,24.83784103,24.69142342,25.44020844,25.42836761,25.88079262,12.23376751,11.97890663,12.18802071,11.11024284,11.09934902,NA,763.8827515,0.472333342,0.480412513,0.48400265,0.497577786,0.5097211,0,0,0,0,0,32.06970978,14,0,0.033955585,0.03014767,0.312370181,0.478699625,0.576458275,21.71190643,21.9705143,22.54315948,22.6776123,22.8035965,0.0076793,6.609035015,1.364950299,0.41874817,0.02087131,0.487562031,0.435825944,0.371807814,0.243962958,0.297088861,0.532254577,0.419331938,0.334385186,0.190472126,0.270163059,29.31805611,29.91996574,29.57743073,28.47087669,28.16007042,23.17170143,23.90594673,23.46814346,22.89370728,22.57981873,17.08428764,17.94105911,17.38941002,17.36063385,17.06072044,0,18.58597183,19.24960518,19.64611053,19.92685699,19.72640038,3.020703077,3.226432323,3.217231035,2.924999952,2.909027815,100.6125488,92.66849518,126.4013519,114.0616302,121.9124985,2264.104736,2165.999756,2581.019775,2593.167725,2437.510742,22.86989975,22.82342339,22.9463768,23.11406708,22.9307518,22.01033592,21.56627274,21.92854118,22.00648689,22.39247704,22.26991272,22.40076256,38.65332031,500.019928,524.1810913,1235.925415,1843.765869,2368.230957,237.7084045,280.1972656,328.6228333,379.2207642,429.836792,11.05232239,13.02785397,15.27941513,17.6319809,19.9853878,13.05167103,12.44034672,15.01106739,13.90164948,14.40894032
ZZ201500000052,ZZGE61FL,ZZ,2015,52,ZZ2015DHS,5491.905273,6284.375488,5660.787109,7512.266113,8437.03125,28.03990173,22.61422348,29.28621101,41.17622375,31.52587128,27.48726082,28.75209618,28.16569519,28.63327599,27.95913315,12.75067997,12.48240757,12.65794277,11.75970745,11.57984734,NA,1573.933472,0.439703286,0.441182315,0.478973597,0.460980564,0.479065597,0,0,0,0,0,37.00219727,13,0,0.014948918,0.01715632,0.239895314,0.695445001,0.592820644,21.42387581,22.58949661,22.39458847,22.65325737,22.28532028,30.55782127,220.4678192,83.97367096,29.03969765,7.83968544,0.514360368,0.349888951,0.281778067,0.148863941,0.16573748,0.479955614,0.28840667,0.216283575,0.088815451,0.109855525,28.18862915,28.77779198,28.64741135,27.69710732,27.38884544,21.78773117,22.50898552,22.29948044,21.78537369,21.57252693,15.43794918,16.29538536,15.98946762,15.93739891,15.80899906,0.050656438,15.36049271,16.42689705,16.62348366,16.67324066,16.61150742,3.207696915,3.413397074,3.363252401,3.047063112,3.141362906,89.94350433,77.19132233,98.49691772,125.4665527,99.03420258,1068.663696,988.5189209,1218.850464,1046.990845,1076.259399,21.12220955,21.48492432,21.35481071,20.98663139,20.76068115,20.39138412,20.25740623,20.84272575,20.80710411,20.56423759,20.49628448,20.39923096,103.9628906,1217.42041,1225.02356,1206.482422,1361.978516,1459.362915,8280.973633,9321.114258,10450.60059,11604.74023,12780.36523,384.9126587,433.2600403,485.7603455,539.4065552,594.0514526,15.78616142,14.46158695,16.83068085,16.91418457,16.74534607
ZZ201500000053,ZZGE61FL,ZZ,2015,53,ZZ2015DHS,860.9324341,985.7489624,1227.133667,1311.343018,1698.476807,43.57278061,35.86116791,40.76520538,46.40522003,47.38235092,26.78956985,27.08617973,27.87251091,27.34346008,28.0907917,11.44243336,11.05982399,11.36572647,9.763990402,10.15185165,NA,517.8623047,0.521089435,0.519451022,0.534664094,0.503732443,0.533759356,0,0,0,0,0,34.77755356,14,0,0.039903611,0.048209473,0.294532031,0.55787164,0.603227496,23.31163216,23.83697891,24.43586922,24.07805252,24.12730789,0.003409854,13.56589127,0.809326708,0.871595621,0.012688562,0.410080224,0.366339147,0.347456932,0.339911044,0.23106952,0.412792712,0.331849694,0.313171476,0.305458516,0.193906769,30.58805084,31.05092621,30.90044975,29.75821877,29.48524284,24.84320068,25.49217415,25.18266869,24.85675812,24.38653183,19.14561653,19.99110222,19.53472328,19.99422836,19.33339119,0,19.83369446,20.58777809,20.99922752,20.81264496,20.16382408,2.939583302,3.158000708,3.184389591,2.897280216,2.838237762,128.0858154,113.2495956,129.8123016,134.4489288,134.4823761,1709.595337,1622.013062,1583.122803,1561.115479,1491.468018,24.33198738,24.51691437,24.71835709,24.80572891,24.72223473,23.98878288,23.49587822,23.92580605,24.27033424,24.3696804,24.28275681,24.26028824,79.42773438,154.20224,181.9883575,205.1100922,240.9455872,296.2701721,144.380661,167.654007,193.7016907,220.1979828,245.872757,6.719610214,7.802773476,9.01505661,10.24821854,11.44314671,11.46516132,10.76322556,12.54389286,12.07690907,12.0781641
ZZ201500000054,ZZGE61FL,ZZ,2015,54,ZZ2015DHS,7825.253906,5110.126465,7407.959961,9124.658203,10070.3125,44.69113159,35.6790657,40.70262909,46.07024002,47.05796814,26.83090973,26.82593727,27.31388855,27.65628433,27.71218109,11.48493958,11.00238705,11.37217903,9.939887047,10.14444447,NA,467.0888672,0.474892229,0.460358143,0.469902784,0.447259903,0.484632879,0,0,0,0,0,34.7532196,13,0,0.055726122,0.055743914,0.325071365,0.592194617,0.624079585,23.16585159,23.73137093,23.89649391,24.06093597,23.94669724,0.003444209,8.276909828,0.603912711,0.446430206,0.007079421,0.398766637,0.343215227,0.324972898,0.286304474,0.208307162,0.395136774,0.30217436,0.285549611,0.242262959,0.168616205,30.83151054,31.21041679,31.16454124,30.11979103,29.77656364,25.0650177,25.68693542,25.44383812,25.12999153,24.68389893,19.34657097,20.20802879,19.79236221,20.17990494,19.63211823,0,19.50079536,20.63680458,20.47909737,20.46558952,20.18121147,2.952777863,3.165668488,3.203862906,2.925173759,2.864019156,131.9629822,112.9480896,130.4056396,134.7634583,134.7749176,1647.37439,1581.9375,1520.271729,1540.062622,1456.919434,24.4895153,24.70227814,24.89435387,24.99967575,24.96152306,24.22284126,23.61469841,24.07812119,24.44107437,24.48647499,24.49291611,24.46121025,19.04589844,1016.510132,943.4283447,974.3165283,1676.560669,1756.593262,6309.95166,7327.080566,8465.457031,9623.439453,10745.51953,335.8628235,390.0020142,450.5949402,512.2313843,571.9569092,11.37236118,10.56384563,12.07348537,11.85086823,11.85129738
ZZ201500000055,ZZGE61FL,ZZ,2015,55,ZZ2015DHS,156.4862671,179.4295502,239.0213928,282.2194824,313.6574402,36.12273407,31.72192383,35.60823441,39.87004089,41.98994446,26.08887672,25.77160835,25.96385384,25.73718834,26.31658173,11.95635128,11.61980629,11.87961578,10.74293995,10.78564835,NA,584.3349609,0.49666515,0.528423309,0.535702765,0.500293851,0.529201925,0,0,0,0,0,29.11189842,12,0,0.028031763,0.029825481,0.277202964,0.48120153,0.5116359,22.5201931,23.11281776,23.56093025,23.38783646,23.80121231,0.001637774,6.058723927,0.579259872,0.17461288,0.006987527,0.417099327,0.318356514,0.327032715,0.376075536,0.232341558,0.425928444,0.272098929,0.295234323,0.346393734,0.200161144,30.34911728,30.88404274,30.5972805,29.62708473,29.1801796,24.35141754,25.04628181,24.63638687,24.23651695,23.75855064,18.39276695,19.26423645,18.71766472,18.88414383,18.39453125,0,18.95151138,20.45402718,21.15800476,21.03848648,21.2858448,3.099812031,3.309216022,3.332957268,3.059186935,2.978501081,111.9736862,104.9747009,118.6807175,121.9699097,125.0671005,1845.387817,1658.609619,1679.004883,1757.589966,1684.35437,24.06251717,24.21143723,24.36376381,24.27216721,24.33725739,23.64875603,23.445755,24.01198578,24.23406029,24.09393883,23.96354866,23.93932724,334.2958984,27.32356262,33.34328842,44.23986816,53.17574692,56.00636292,250.3548431,287.1837769,327.8260498,368.2583923,406.3909912,11.65683651,13.37163734,15.26399326,17.14657402,18.92207527,11.70320415,11.25076485,13.07933044,12.57544804,12.71845722
ZZ201500000056,ZZGE61FL,ZZ,2015,56,ZZ2015DHS,17926.48633,21948.92383,27909.08398,48147.12891,63391.69531,39.07889175,33.42097473,45.89574814,56.85533524,50.43479156,25.50691986,25.45103073,25.66557884,25.29174805,25.59293365,12.15431213,11.90227222,12.1000433,11.07816887,10.86646461,NA,1746.90625,0.389733344,0.412097842,0.410667926,0.399334729,0.3893013,0,0,0,0,0,29.25102234,14,0,0.014334778,0.008898617,0.288233787,0.197466671,0.474272132,18.66481018,19.19104195,19.57456017,18.94825745,19.49906158,0.155176893,82.4325943,5.313789845,3.726745367,0.051247664,0.347992837,0.138200313,0.208022162,0.12623997,0.155055016,0.31240809,0.083288513,0.142006904,0.073468931,0.106271282,24.74030685,25.45711899,25.01296234,23.89233208,23.65086937,18.63777542,19.48485184,18.9329586,18.3387146,18.19308472,12.58599567,13.55484676,12.91292,12.81416416,12.7844038,0.029544713,11.82270241,12.93105316,13.48354149,12.60476875,13.40518951,2.734707832,2.950231552,2.895471573,2.67413187,2.680931807,106.869339,98.599617,132.8898315,152.0386505,135.2122345,996.1830444,926.4677124,1337.473999,1255.946533,1153.970947,18.3100605,18.26496887,18.20592499,18.00651932,17.88422394,17.6916008,18.2469883,18.59559631,18.18500137,18.24886513,17.69804382,17.78633118,5.796875,3969.344482,4383.467285,6116.25293,8587.081055,10722.66406,16569.54102,19531.24023,22906.76172,26433.70508,29961.91406,770.4790039,908.1971436,1065.157959,1229.15979,1393.220581,14.7298584,14.08660984,16.83233643,16.53082466,16.63508415
ZZ201500000057,ZZGE61FL,ZZ,2015,57,ZZ2015DHS,291.0628967,261.6760559,396.0374146,270.7420349,264.2900696,33.76551056,28.86261177,43.28654099,39.31394577,41.34181213,24.61075783,25.05197906,25.8220253,25.49623871,25.74542618,12.07366943,11.82980347,12.0224247,10.77524567,10.95049191,NA,627.7021484,0.454670608,0.445556343,0.481335938,0.467229337,0.487695098,0,0,0,0,0,28,14,0,0.035243113,0.031945232,0.293449819,0.478039443,0.576159,22.08684731,22.72287941,23.02571678,23.3100605,23.02608299,0.002249057,3.79226017,0.873065531,0.263221204,0.009082546,0.519417763,0.507893682,0.422107875,0.29750067,0.348517478,0.622624993,0.550132632,0.408976912,0.25663209,0.344851166,30.40140343,31.01695633,30.68849945,29.52284431,29.23569107,24.33901978,25.0747261,24.6580162,24.11267471,23.72978973,18.32773399,19.18715286,18.66607285,18.74759865,18.28520012,0,19.56293678,20.39378166,20.22940826,21.12388229,20.30673981,3.046672583,3.267404556,3.246122837,2.958029509,2.937297583,102.8724518,94.30583191,140.5134277,116.2918091,121.4332047,2259.694336,2163.651611,2416.191895,2442.248047,2269.578125,23.77405548,23.76540565,23.81629372,23.95601273,23.74182129,23.00461578,22.75716209,22.97677231,23.10369873,23.34996223,23.18021774,23.40075111,173.1748047,46.99533844,52.25989151,55.49272156,48.28707123,44.70449066,237.7204895,280.2114868,328.6395569,379.2400208,429.8586426,11.05232239,13.02785301,15.27941608,17.6319809,19.9853878,12.50062084,11.93163967,13.7434721,13.30911446,13.62765884
ZZ201500000058,ZZGE61FL,ZZ,2015,58,ZZ2015DHS,465.5767517,432.2007751,539.4603882,634.3699341,902.1206055,44.67505264,38.17904282,46.53981781,48.6353302,55.66078568,19.93924141,20.13097191,20.48430634,20.06184006,19.92541885,11.47296047,11.1702261,11.41011238,10.290452,10.12048626,1,2012.339844,0.378056824,0.375765443,0.397922933,0.38379705,0.403973401,0.006684027,0.027738716,0.011362847,0.014704861,0.007018229,32.59234619,12,0,0.010772845,0.009783013,0.217248559,0.489404619,0.158752382,15.99177265,16.44830894,16.65045166,15.92329884,16.29337311,0.06108547,19.83482933,0.946711361,1.211610436,0.023822768,0.38726899,0.300677806,0.310751796,0.233358875,0.181348667,0.364033699,0.245855734,0.263495713,0.174359724,0.133318961,24.83537292,25.42469597,25.02161407,23.98715401,23.59839439,19.07886314,19.80981064,19.28454781,18.81805611,18.50881195,13.36241341,14.25447178,13.61150265,13.69670105,13.47790813,0,12.04430294,12.76564407,12.81659698,11.78475666,12.66132641,2.779036522,2.994097233,2.960243225,2.754600763,2.718099117,124.1536026,114.3117676,137.7691803,133.9709167,151.2915344,1892.355469,1820.231812,1943.26062,1997.282227,1600.772583,16.8766613,16.91706848,16.94222069,16.92905235,16.85979271,16.3279438,16.30471039,17.0489254,17.46547318,17.1717968,16.71722221,16.81164742,135.0351563,85.47115326,80.88362885,103.8214035,122.9402084,165.7953491,620.4523315,703.0288086,792.5968628,879.2088623,957.9634399,28.8842392,32.72846603,36.89817047,40.93026733,44.59656906,14.69504261,14.08720875,16.29812431,15.66788197,16.56416702
ZZ201500000059,ZZGE61FL,ZZ,2015,59,ZZ2015DHS,9941.582031,9254.006836,11139.16309,13722.31641,15380.23438,36.48450089,31.51919174,37.02995682,39.63609695,44.77641678,26.16621208,26.484375,26.60687447,26.83465385,27.08864784,12.12612915,11.83185768,12.05881023,10.93233585,10.81757832,1,692.6181641,0.518890738,0.514163375,0.541186154,0.496408492,0.514890134,0,0,0,0,0,33.83176422,12,0,0.031455025,0.034111086,0.385388464,0.690974772,0.463414192,22.11846542,22.82692337,23.06318665,22.99292755,22.84661484,0.005704035,8.868972778,1.057548046,0.512882233,0.016142013,0.455987453,0.450262427,0.392944783,0.274223238,0.225970075,0.485596478,0.447548956,0.376880348,0.223814607,0.192260683,28.14765739,28.76054764,28.32148361,27.32343864,26.89110184,22.06527901,22.81471443,22.26367188,21.83350754,21.44973946,16.02152824,16.92868996,16.26267433,16.39110184,16.07352448,0,18.07071877,19.16946983,19.51949692,19.15120316,18.60458183,3.063975811,3.283767462,3.255642414,3.036632061,2.953341961,111.7876282,103.5016937,120.5562973,120.3602448,132.2400665,1883.313354,1812.480347,1899.439209,2091.505127,1811.379517,23.5658226,23.6332798,23.65397453,23.616436,23.6277523,23.03717232,22.74295807,23.40657234,23.71886635,23.63552475,23.32143784,23.46430588,48.01367188,1657.593872,1731.828491,1858.860107,2659.370117,2826.641113,620.3754883,702.9417725,792.4987183,879.1000366,957.8447876,28.8842392,32.72846603,36.89817429,40.93026733,44.59656906,13.40391445,12.84707832,14.84766865,14.29700565,14.9210062
ZZ201500000060,ZZGE61FL,ZZ,2015,60,ZZ2015DHS,35.11791992,47.14103317,74.40431976,90.81955719,124.8566589,27.38491058,25.99366951,25.75144958,31.20783997,33.03356934,25.95367432,26.0495491,26.25885391,26.01604271,25.99718094,12.3177948,11.97651958,12.23454857,11.12517357,10.96883678,1,782.0341797,0.479398876,0.483351916,0.50075835,0.479972422,0.50834918,0,0,0,0,0,16.70871925,10,0,0.030755574,0.02941528,0.226900086,0.429986596,0.441155225,22.47505569,22.94607544,23.20239449,22.97602463,23.09558678,0.003858997,7.329194069,0.450240821,0.548884809,0.009833265,0.529057443,0.551044881,0.523128867,0.46477282,0.348949403,0.631907761,0.688544631,0.62164396,0.488537669,0.350597799,30.30516434,31.03281403,30.51744843,29.57395744,29.01931381,24.1328125,25.01983643,24.38198853,23.98506927,23.50898552,17.98736954,19.05629349,18.28289986,18.44878578,18.05047798,0,18.99643898,19.84260368,20.14593697,19.93600655,20.19399261,3.397265673,3.688541651,3.616449594,3.407639027,3.267447948,93.03381348,95.87873077,93.12882233,106.3450546,107.935463,1445.665039,1353.624268,1347.790039,1846.164307,1556.838989,22.81576729,23.07295036,23.18315697,23.12556076,23.01555252,22.0869236,21.99579239,23.0332756,23.47699165,23.28299332,22.65727234,22.60916328,574.5292969,7.073131561,8.703147888,15.46887684,16.68714523,21.77910233,284.9669495,330.9020386,382.3128357,434.6091003,485.283905,13.29174137,15.43429565,17.83225441,20.27151489,22.63514519,10.63749981,10.54181862,11.72172737,11.70694447,11.78454876
ZZ201500000061,ZZGE61FL,ZZ,2015,61,ZZ2015DHS,9117.009766,11703.77441,13060.04004,17413.74219,21319.23828,28.81114578,25.97540474,35.27921677,40.07807541,39.16465378,30.0368557,28.08295059,28.90045166,28.51934052,27.87461281,12.61237049,12.37517357,12.5535593,11.57035637,11.23181438,NA,1723.827148,0.333591849,0.398986101,0.380406618,0.374539942,0.379802614,0,0,0,0,0,38.26565933,12,2.691294193,0.01332195,0.012590281,0.657993436,0.624850154,0.157966003,22.68873215,21.99093819,22.33551979,22.34008789,22.14584923,14.21020985,21.3905735,31.49234009,0.715605378,13.17602539,0.231681257,0.045753717,0.078435048,0.078499191,0.05627967,0.180027857,0.023209861,0.04237552,0.043057695,0.030809341,26.44227409,27.09743881,26.68038177,25.79683304,25.43893242,20.11063385,20.88480949,20.37478447,19.98971367,19.80043411,13.82990456,14.7222662,14.12682343,14.22647667,14.20711803,0.048302554,15.34060669,15.89892292,15.77058983,16.16083336,16.41708565,2.999869823,3.194097281,3.142317772,2.976345539,2.932291746,86.4296875,82.96796417,110.8585129,119.2861938,114.8421936,794.8153687,969.7940674,1160.543335,993.9017944,1256.705322,19.59853554,19.41876793,19.29825974,19.1368351,19.11618805,18.92185783,19.35440636,20.21116066,20.04231453,19.63602257,18.9732914,19.22902679,11.69921875,1377.30481,1595.074951,1823.395508,2135.673096,2391.792725,9076.225586,10751.95605,12849.78516,15013.54883,17218.38672,422.2203674,500.1743164,597.7640381,698.4209595,800.9886475,13.97871017,13.74858952,15.94889355,15.73954391,16.40845108
ZZ201500000062,ZZGE61FL,ZZ,2015,62,ZZ2015DHS,373.802124,651.4763184,734.6796875,609.4776001,619.0125122,37.97771072,32.57689285,40.304039,42.42863846,44.85560226,25.74597168,25.89550972,25.81655121,25.20123863,26.1158638,11.74405479,11.43642998,11.67798042,10.55001545,10.63389778,NA,566.4599609,0.495664835,0.531012893,0.541455388,0.543896437,0.546351194,0,0,0,0,0,34.62498856,14,0,0.030903416,0.031317148,0.295324922,0.50982964,0.552380025,22.74352646,23.29214096,23.31327438,23.02399254,23.19168091,0.003136361,5.521324635,0.7390517,0.375323981,0.008949281,0.527338445,0.534594834,0.504686177,0.457409412,0.348626435,0.636620879,0.612280488,0.557387531,0.475732535,0.342754722,29.99165154,30.54160881,30.24317169,29.23253822,28.81711578,24.09673119,24.81360054,24.37900734,23.93247986,23.47067451,18.24759865,19.10517883,18.56519127,18.68252373,18.183218,0,19.74107933,20.68877411,20.80999947,20.84674835,20.26749611,2.994762659,3.179383755,3.210228682,2.940292358,2.879976988,113.73423,103.5744324,129.3851776,124.7526093,129.1831055,2142.895996,2014.66748,2181.617188,2246.685059,2084.92749,23.95534706,24.0155468,24.06459808,24.13634682,23.96153831,23.31472778,23.17205238,23.68014145,23.88996506,23.83481598,23.59020042,23.66671562,167.609375,70.3012085,121.3768463,142.1247406,115.7471619,111.5282898,192.3336487,218.5600586,247.1315002,274.9626465,300.5140381,8.946726799,10.16669273,11.49574184,12.79035473,13.97892094,12.22000122,11.65252018,14.03831291,13.03616905,13.25887585
ZZ201500000063,ZZGE61FL,ZZ,2015,63,ZZ2015DHS,56.48628616,76.68778992,86.44130707,109.8740158,124.5223236,38.51902008,33.35167694,49.70636368,45.05568314,45.47908783,25.91666603,26.24211884,26.62385368,26.26961708,26.63819504,11.73519993,11.54596329,11.71605873,10.06145859,10.60533905,NA,632.5615234,0.507102072,0.535317898,0.53658694,0.527360797,0.542597592,0,0,0,0,0,9.789299011,15,0,0.027935496,0.02322951,0.20404911,0.415486425,0.494832903,22.48488426,23.13626671,23.36478806,23.26737785,23.65032959,0.001591292,4.22658205,0.485613048,0.192394435,0.006345935,0.550275028,0.566287994,0.510214567,0.387830228,0.391044378,0.685485423,0.74703455,0.568661869,0.374398321,0.422475129,30.42165756,31.08481026,30.80330086,29.43146896,29.30616379,24.52938271,25.28684998,24.91822815,24.37912369,23.97938347,18.68645859,19.53884506,19.08724022,19.37000847,18.70082474,0,19.05310249,20.03041649,20.10572052,20.26513863,20.66246414,2.961979151,3.115407944,3.11184907,2.891927004,2.876215219,114.0925369,103.9040833,154.6786957,130.2977448,130.8076477,2186.979004,2075.770508,2244.895752,2025.148315,2068.281738,23.96815681,24.14595032,24.21650696,24.27349281,24.15023613,23.4716835,23.00138092,23.08739281,23.42274284,23.66010284,23.45820427,23.6692276,799.4326172,12.0196476,14.15805149,17.87838364,20.18820381,21.72078514,159.8521576,185.6194458,214.458313,243.7938995,272.2199402,7.430525303,8.628285408,9.968823433,11.33245087,12.65379906,12.157691,11.48837662,13.25176144,12.90290737,12.93172741
ZZ201500000064,ZZGE61FL,ZZ,2015,64,ZZ2015DHS,4871.324707,11063.84668,12184.33691,16409.62109,19979.66211,36.00340271,31.13925171,39.57904434,42.40143204,46.73152542,35.76080704,33.96789169,33.66993332,32.9891777,32.96942902,12.1625433,11.87254047,12.10150433,11.02018261,10.74741077,1,958.2822266,0.269833773,0.30660978,0.333715737,0.345791906,0.359671205,0.002228009,0.009246239,0.003787616,0.00490162,0.00233941,30.00040054,12,0.223626658,0.02041089,0.016201248,0.615944207,0.701751411,0.16830267,27.40611839,26.80073547,26.56302071,26.36542892,26.37896729,0.390761375,40.50879669,3.989851236,0.718099117,0.062411483,0.300501138,0.136771768,0.185906097,0.16451256,0.121589907,0.250648648,0.081962347,0.121912345,0.103243649,0.074704349,26.3432579,26.9463253,26.5374279,25.62395859,25.19195557,20.24066925,20.99150848,20.46351242,20.08185768,19.79011917,14.18071461,15.07378483,14.43592358,14.60377598,14.44454575,0.002755013,19.05142975,19.63357544,19.45611191,19.74167824,19.78850555,3.005121469,3.214076996,3.179137707,2.997757673,2.929875612,108.1946106,100.0839539,125.8272324,127.1092148,136.9175568,928.8894653,870.3752441,1023.236633,1118.658936,1054.055054,22.88982201,22.81201553,22.97961235,23.01332283,23.18706894,22.87083435,22.82911873,23.39806938,23.64372063,23.28150558,22.95211792,23.06637383,9.358398438,885.1335449,2070.528564,2355.204102,3180.166992,3671.942383,2805.199463,3178.545654,3583.502441,3975.093994,4331.160645,130.56633,147.9434967,166.7919769,185.0183716,201.5912781,14.71434402,14.14900303,16.35925674,15.91674042,16.88112259
ZZ201500000065,ZZGE61FL,ZZ,2015,65,ZZ2015DHS,490.2225647,341.8150024,468.947937,627.3972778,921.6794434,32.69952774,29.91192818,28.83160782,36.11924362,37.03764725,29.81411743,29.45084572,29.09872627,29.01883125,28.84760475,12.49037933,12.18906307,12.42259884,11.41835976,11.3203125,NA,522.1005859,0.389186591,0.395767003,0.41963473,0.428743124,0.442554563,0,0,0,0,0,29.47662926,11,0,0.040589664,0.042824775,0.280894011,0.477473617,0.587503195,24.73268318,25.10655785,24.99513245,24.90612221,24.95245361,0.001381771,7.992022991,0.609766722,0.439282209,0.00523828,0.485514373,0.521564305,0.476329267,0.493996143,0.321394652,0.538289487,0.580473423,0.538332939,0.518322349,0.306214899,31.77455139,32.41982269,32.033741,31.24512482,30.67659187,25.5108223,26.294981,25.79875565,25.51271629,24.99299812,19.28417397,20.23075867,19.6111412,19.82676506,19.35627937,0,19.65125084,20.76226807,20.89153862,20.79341507,21.05730247,3.261661053,3.506712914,3.518952608,3.251591444,3.170963526,106.6547775,104.8925476,101.4570618,117.4450226,117.4450226,1347.393433,1321.637451,1215.972168,1341.284546,1241.230713,24.76972008,25.30758667,25.55121994,25.41206932,25.74722099,25.01691437,24.70584106,25.26071358,25.09488106,24.79896164,24.73286057,24.64445877,60.42675781,86.93523407,63.10567093,84.73935699,115.2777023,160.7711639,478.8120728,555.9938965,642.3762817,730.2463989,815.3920898,22.32795334,25.92709351,29.95527458,34.05282974,38.02334213,10.09437752,9.671334267,10.97354126,10.78725338,10.78725433
